tile_id,json_path,image_name,mask_name,width,height,n_buildings,building_ratio,ratio_bin,split
hurricane-florence_00000069_pre_disaster,data/labels\hurricane-florence_00000069_pre_disaster.json,hurricane-florence_00000069_pre_disaster.png,hurricane-florence_00000069_pre_disaster_mask.npy,1024,1024,9,0.00687943020919873,low,test
hurricane-florence_00000073_pre_disaster,data/labels\hurricane-florence_00000073_pre_disaster.json,hurricane-florence_00000073_pre_disaster.png,hurricane-florence_00000073_pre_disaster_mask.npy,1024,1024,2,0.0025834125935181884,low,train
hurricane-florence_00000078_pre_disaster,data/labels\hurricane-florence_00000078_pre_disaster.json,hurricane-florence_00000078_pre_disaster.png,hurricane-florence_00000078_pre_disaster_mask.npy,1024,1024,5,0.003115983686372884,low,train
hurricane-florence_00000085_pre_disaster,data/labels\hurricane-florence_00000085_pre_disaster.json,hurricane-florence_00000085_pre_disaster.png,hurricane-florence_00000085_pre_disaster_mask.npy,1024,1024,26,0.014116499156771047,medium,train
hurricane-florence_00000091_pre_disaster,data/labels\hurricane-florence_00000091_pre_disaster.json,hurricane-florence_00000091_pre_disaster.png,hurricane-florence_00000091_pre_disaster_mask.npy,1024,1024,131,0.12520230771538335,high,train
hurricane-florence_00000100_pre_disaster,data/labels\hurricane-florence_00000100_pre_disaster.json,hurricane-florence_00000100_pre_disaster.png,hurricane-florence_00000100_pre_disaster_mask.npy,1024,1024,5,0.0025086256894755257,low,train
hurricane-florence_00000104_pre_disaster,data/labels\hurricane-florence_00000104_pre_disaster.json,hurricane-florence_00000104_pre_disaster.png,hurricane-florence_00000104_pre_disaster_mask.npy,1024,1024,17,0.06692137116549007,medium,train
hurricane-florence_00000115_pre_disaster,data/labels\hurricane-florence_00000115_pre_disaster.json,hurricane-florence_00000115_pre_disaster.png,hurricane-florence_00000115_pre_disaster_mask.npy,1024,1024,38,0.06134065013463756,medium,train
hurricane-florence_00000123_pre_disaster,data/labels\hurricane-florence_00000123_pre_disaster.json,hurricane-florence_00000123_pre_disaster.png,hurricane-florence_00000123_pre_disaster_mask.npy,1024,1024,6,0.008913419367111717,low,train
hurricane-florence_00000136_pre_disaster,data/labels\hurricane-florence_00000136_pre_disaster.json,hurricane-florence_00000136_pre_disaster.png,hurricane-florence_00000136_pre_disaster_mask.npy,1024,1024,2,0.0011562995231445023,low,train
hurricane-florence_00000142_pre_disaster,data/labels\hurricane-florence_00000142_pre_disaster.json,hurricane-florence_00000142_pre_disaster.png,hurricane-florence_00000142_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-florence_00000146_pre_disaster,data/labels\hurricane-florence_00000146_pre_disaster.json,hurricane-florence_00000146_pre_disaster.png,hurricane-florence_00000146_pre_disaster_mask.npy,1024,1024,4,0.001812334150391894,low,train
hurricane-florence_00000147_pre_disaster,data/labels\hurricane-florence_00000147_pre_disaster.json,hurricane-florence_00000147_pre_disaster.png,hurricane-florence_00000147_pre_disaster_mask.npy,1024,1024,4,0.0032187999512908894,low,train
hurricane-florence_00000153_pre_disaster,data/labels\hurricane-florence_00000153_pre_disaster.json,hurricane-florence_00000153_pre_disaster.png,hurricane-florence_00000153_pre_disaster_mask.npy,1024,1024,16,0.012343650564172269,medium,train
hurricane-florence_00000165_pre_disaster,data/labels\hurricane-florence_00000165_pre_disaster.json,hurricane-florence_00000165_pre_disaster.png,hurricane-florence_00000165_pre_disaster_mask.npy,1024,1024,39,0.023224181617028935,medium,test
hurricane-florence_00000166_pre_disaster,data/labels\hurricane-florence_00000166_pre_disaster.json,hurricane-florence_00000166_pre_disaster.png,hurricane-florence_00000166_pre_disaster_mask.npy,1024,1024,5,0.0036635525448531184,low,train
hurricane-florence_00000174_pre_disaster,data/labels\hurricane-florence_00000174_pre_disaster.json,hurricane-florence_00000174_pre_disaster.png,hurricane-florence_00000174_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-florence_00000180_pre_disaster,data/labels\hurricane-florence_00000180_pre_disaster.json,hurricane-florence_00000180_pre_disaster.png,hurricane-florence_00000180_pre_disaster_mask.npy,1024,1024,1,0.0005975635070453098,very_low,train
hurricane-florence_00000183_pre_disaster,data/labels\hurricane-florence_00000183_pre_disaster.json,hurricane-florence_00000183_pre_disaster.png,hurricane-florence_00000183_pre_disaster_mask.npy,1024,1024,8,0.00487706124725941,low,val
hurricane-florence_00000185_pre_disaster,data/labels\hurricane-florence_00000185_pre_disaster.json,hurricane-florence_00000185_pre_disaster.png,hurricane-florence_00000185_pre_disaster_mask.npy,1024,1024,25,0.027681213432665414,medium,test
hurricane-florence_00000189_pre_disaster,data/labels\hurricane-florence_00000189_pre_disaster.json,hurricane-florence_00000189_pre_disaster.png,hurricane-florence_00000189_pre_disaster_mask.npy,1024,1024,4,0.003658287229670828,low,train
hurricane-florence_00000190_pre_disaster,data/labels\hurricane-florence_00000190_pre_disaster.json,hurricane-florence_00000190_pre_disaster.png,hurricane-florence_00000190_pre_disaster_mask.npy,1024,1024,34,0.01799916879059017,medium,train
hurricane-florence_00000192_pre_disaster,data/labels\hurricane-florence_00000192_pre_disaster.json,hurricane-florence_00000192_pre_disaster.png,hurricane-florence_00000192_pre_disaster_mask.npy,1024,1024,3,0.001640180452240077,low,train
hurricane-florence_00000193_pre_disaster,data/labels\hurricane-florence_00000193_pre_disaster.json,hurricane-florence_00000193_pre_disaster.png,hurricane-florence_00000193_pre_disaster_mask.npy,1024,1024,10,0.00519499758911651,low,train
hurricane-florence_00000194_pre_disaster,data/labels\hurricane-florence_00000194_pre_disaster.json,hurricane-florence_00000194_pre_disaster.png,hurricane-florence_00000194_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-florence_00000199_pre_disaster,data/labels\hurricane-florence_00000199_pre_disaster.json,hurricane-florence_00000199_pre_disaster.png,hurricane-florence_00000199_pre_disaster_mask.npy,1024,1024,90,0.06945964931281376,medium,train
hurricane-florence_00000210_pre_disaster,data/labels\hurricane-florence_00000210_pre_disaster.json,hurricane-florence_00000210_pre_disaster.png,hurricane-florence_00000210_pre_disaster_mask.npy,1024,1024,3,0.0013599501265662932,low,train
hurricane-florence_00000219_pre_disaster,data/labels\hurricane-florence_00000219_pre_disaster.json,hurricane-florence_00000219_pre_disaster.png,hurricane-florence_00000219_pre_disaster_mask.npy,1024,1024,4,0.001115767767361614,low,train
hurricane-florence_00000221_pre_disaster,data/labels\hurricane-florence_00000221_pre_disaster.json,hurricane-florence_00000221_pre_disaster.png,hurricane-florence_00000221_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,test
hurricane-florence_00000226_pre_disaster,data/labels\hurricane-florence_00000226_pre_disaster.json,hurricane-florence_00000226_pre_disaster.png,hurricane-florence_00000226_pre_disaster_mask.npy,1024,1024,18,0.011168079853251705,low,train
hurricane-florence_00000245_pre_disaster,data/labels\hurricane-florence_00000245_pre_disaster.json,hurricane-florence_00000245_pre_disaster.png,hurricane-florence_00000245_pre_disaster_mask.npy,1024,1024,4,0.00421769491125059,low,train
hurricane-florence_00000256_pre_disaster,data/labels\hurricane-florence_00000256_pre_disaster.json,hurricane-florence_00000256_pre_disaster.png,hurricane-florence_00000256_pre_disaster_mask.npy,1024,1024,11,0.007718474375106845,low,train
hurricane-florence_00000263_pre_disaster,data/labels\hurricane-florence_00000263_pre_disaster.json,hurricane-florence_00000263_pre_disaster.png,hurricane-florence_00000263_pre_disaster_mask.npy,1024,1024,1,0.0006493333358263758,very_low,val
hurricane-florence_00000269_pre_disaster,data/labels\hurricane-florence_00000269_pre_disaster.json,hurricane-florence_00000269_pre_disaster.png,hurricane-florence_00000269_pre_disaster_mask.npy,1024,1024,4,0.0010359208192502536,low,train
hurricane-florence_00000279_pre_disaster,data/labels\hurricane-florence_00000279_pre_disaster.json,hurricane-florence_00000279_pre_disaster.png,hurricane-florence_00000279_pre_disaster_mask.npy,1024,1024,13,0.013208294969863277,medium,train
hurricane-florence_00000285_pre_disaster,data/labels\hurricane-florence_00000285_pre_disaster.json,hurricane-florence_00000285_pre_disaster.png,hurricane-florence_00000285_pre_disaster_mask.npy,1024,1024,10,0.004960331780556845,low,train
hurricane-florence_00000297_pre_disaster,data/labels\hurricane-florence_00000297_pre_disaster.json,hurricane-florence_00000297_pre_disaster.png,hurricane-florence_00000297_pre_disaster_mask.npy,1024,1024,15,0.0088251583080086,low,train
hurricane-florence_00000298_pre_disaster,data/labels\hurricane-florence_00000298_pre_disaster.json,hurricane-florence_00000298_pre_disaster.png,hurricane-florence_00000298_pre_disaster_mask.npy,1024,1024,26,0.013650800164065863,medium,train
hurricane-florence_00000300_pre_disaster,data/labels\hurricane-florence_00000300_pre_disaster.json,hurricane-florence_00000300_pre_disaster.png,hurricane-florence_00000300_pre_disaster_mask.npy,1024,1024,19,0.0091191709044592,low,test
hurricane-florence_00000302_pre_disaster,data/labels\hurricane-florence_00000302_pre_disaster.json,hurricane-florence_00000302_pre_disaster.png,hurricane-florence_00000302_pre_disaster_mask.npy,1024,1024,11,0.008616363693608565,low,train
hurricane-florence_00000310_pre_disaster,data/labels\hurricane-florence_00000310_pre_disaster.json,hurricane-florence_00000310_pre_disaster.png,hurricane-florence_00000310_pre_disaster_mask.npy,1024,1024,19,0.01201631140238221,low,train
hurricane-florence_00000315_pre_disaster,data/labels\hurricane-florence_00000315_pre_disaster.json,hurricane-florence_00000315_pre_disaster.png,hurricane-florence_00000315_pre_disaster_mask.npy,1024,1024,3,0.001240535824615612,low,val
hurricane-florence_00000319_pre_disaster,data/labels\hurricane-florence_00000319_pre_disaster.json,hurricane-florence_00000319_pre_disaster.png,hurricane-florence_00000319_pre_disaster_mask.npy,1024,1024,3,0.0010265022011326332,low,train
hurricane-florence_00000320_pre_disaster,data/labels\hurricane-florence_00000320_pre_disaster.json,hurricane-florence_00000320_pre_disaster.png,hurricane-florence_00000320_pre_disaster_mask.npy,1024,1024,11,0.007604586155797896,low,val
hurricane-florence_00000325_pre_disaster,data/labels\hurricane-florence_00000325_pre_disaster.json,hurricane-florence_00000325_pre_disaster.png,hurricane-florence_00000325_pre_disaster_mask.npy,1024,1024,42,0.02707092233007949,medium,val
hurricane-florence_00000349_pre_disaster,data/labels\hurricane-florence_00000349_pre_disaster.json,hurricane-florence_00000349_pre_disaster.png,hurricane-florence_00000349_pre_disaster_mask.npy,1024,1024,59,0.06289373437624465,medium,test
hurricane-florence_00000356_pre_disaster,data/labels\hurricane-florence_00000356_pre_disaster.json,hurricane-florence_00000356_pre_disaster.png,hurricane-florence_00000356_pre_disaster_mask.npy,1024,1024,6,0.004522724751948685,low,test
hurricane-florence_00000357_pre_disaster,data/labels\hurricane-florence_00000357_pre_disaster.json,hurricane-florence_00000357_pre_disaster.png,hurricane-florence_00000357_pre_disaster_mask.npy,1024,1024,31,0.014295788689438179,medium,train
hurricane-florence_00000360_pre_disaster,data/labels\hurricane-florence_00000360_pre_disaster.json,hurricane-florence_00000360_pre_disaster.png,hurricane-florence_00000360_pre_disaster_mask.npy,1024,1024,111,0.08579074250891476,high,train
hurricane-florence_00000362_pre_disaster,data/labels\hurricane-florence_00000362_pre_disaster.json,hurricane-florence_00000362_pre_disaster.png,hurricane-florence_00000362_pre_disaster_mask.npy,1024,1024,6,0.005268564244000217,low,test
hurricane-florence_00000365_pre_disaster,data/labels\hurricane-florence_00000365_pre_disaster.json,hurricane-florence_00000365_pre_disaster.png,hurricane-florence_00000365_pre_disaster_mask.npy,1024,1024,8,0.004968712407947284,low,train
hurricane-florence_00000366_pre_disaster,data/labels\hurricane-florence_00000366_pre_disaster.json,hurricane-florence_00000366_pre_disaster.png,hurricane-florence_00000366_pre_disaster_mask.npy,1024,1024,8,0.00648742159739964,low,train
hurricane-florence_00000370_pre_disaster,data/labels\hurricane-florence_00000370_pre_disaster.json,hurricane-florence_00000370_pre_disaster.png,hurricane-florence_00000370_pre_disaster_mask.npy,1024,1024,12,0.009152946229273715,low,train
hurricane-florence_00000371_pre_disaster,data/labels\hurricane-florence_00000371_pre_disaster.json,hurricane-florence_00000371_pre_disaster.png,hurricane-florence_00000371_pre_disaster_mask.npy,1024,1024,15,0.04878708554942509,medium,train
hurricane-florence_00000372_pre_disaster,data/labels\hurricane-florence_00000372_pre_disaster.json,hurricane-florence_00000372_pre_disaster.png,hurricane-florence_00000372_pre_disaster_mask.npy,1024,1024,38,0.016886758979208934,medium,train
hurricane-florence_00000376_pre_disaster,data/labels\hurricane-florence_00000376_pre_disaster.json,hurricane-florence_00000376_pre_disaster.png,hurricane-florence_00000376_pre_disaster_mask.npy,1024,1024,22,0.015353634991854232,medium,train
hurricane-florence_00000379_pre_disaster,data/labels\hurricane-florence_00000379_pre_disaster.json,hurricane-florence_00000379_pre_disaster.png,hurricane-florence_00000379_pre_disaster_mask.npy,1024,1024,5,0.003769453507776198,low,train
hurricane-florence_00000381_pre_disaster,data/labels\hurricane-florence_00000381_pre_disaster.json,hurricane-florence_00000381_pre_disaster.png,hurricane-florence_00000381_pre_disaster_mask.npy,1024,1024,7,0.004460132586744242,low,val
hurricane-florence_00000382_pre_disaster,data/labels\hurricane-florence_00000382_pre_disaster.json,hurricane-florence_00000382_pre_disaster.png,hurricane-florence_00000382_pre_disaster_mask.npy,1024,1024,19,0.01603138336087278,medium,val
hurricane-florence_00000388_pre_disaster,data/labels\hurricane-florence_00000388_pre_disaster.json,hurricane-florence_00000388_pre_disaster.png,hurricane-florence_00000388_pre_disaster_mask.npy,1024,1024,8,0.019928528007161998,medium,train
hurricane-florence_00000397_pre_disaster,data/labels\hurricane-florence_00000397_pre_disaster.json,hurricane-florence_00000397_pre_disaster.png,hurricane-florence_00000397_pre_disaster_mask.npy,1024,1024,27,0.04327313179194822,medium,train
hurricane-florence_00000403_pre_disaster,data/labels\hurricane-florence_00000403_pre_disaster.json,hurricane-florence_00000403_pre_disaster.png,hurricane-florence_00000403_pre_disaster_mask.npy,1024,1024,3,0.0016779189243130372,low,train
hurricane-florence_00000431_pre_disaster,data/labels\hurricane-florence_00000431_pre_disaster.json,hurricane-florence_00000431_pre_disaster.png,hurricane-florence_00000431_pre_disaster_mask.npy,1024,1024,1,0.0001565656493331994,very_low,train
hurricane-florence_00000442_pre_disaster,data/labels\hurricane-florence_00000442_pre_disaster.json,hurricane-florence_00000442_pre_disaster.png,hurricane-florence_00000442_pre_disaster_mask.npy,1024,1024,63,0.0346793125290606,medium,train
hurricane-florence_00000444_pre_disaster,data/labels\hurricane-florence_00000444_pre_disaster.json,hurricane-florence_00000444_pre_disaster.png,hurricane-florence_00000444_pre_disaster_mask.npy,1024,1024,15,0.015908282260382985,medium,test
hurricane-florence_00000445_pre_disaster,data/labels\hurricane-florence_00000445_pre_disaster.json,hurricane-florence_00000445_pre_disaster.png,hurricane-florence_00000445_pre_disaster_mask.npy,1024,1024,8,0.005001337454317258,low,train
hurricane-florence_00000460_pre_disaster,data/labels\hurricane-florence_00000460_pre_disaster.json,hurricane-florence_00000460_pre_disaster.png,hurricane-florence_00000460_pre_disaster_mask.npy,1024,1024,9,0.014121397801003823,medium,val
hurricane-florence_00000462_pre_disaster,data/labels\hurricane-florence_00000462_pre_disaster.json,hurricane-florence_00000462_pre_disaster.png,hurricane-florence_00000462_pre_disaster_mask.npy,1024,1024,27,0.04067228020843136,medium,train
hurricane-florence_00000473_pre_disaster,data/labels\hurricane-florence_00000473_pre_disaster.json,hurricane-florence_00000473_pre_disaster.png,hurricane-florence_00000473_pre_disaster_mask.npy,1024,1024,35,0.022994360451062724,medium,train
hurricane-florence_00000477_pre_disaster,data/labels\hurricane-florence_00000477_pre_disaster.json,hurricane-florence_00000477_pre_disaster.png,hurricane-florence_00000477_pre_disaster_mask.npy,1024,1024,12,0.007473058636055182,low,test
hurricane-florence_00000478_pre_disaster,data/labels\hurricane-florence_00000478_pre_disaster.json,hurricane-florence_00000478_pre_disaster.png,hurricane-florence_00000478_pre_disaster_mask.npy,1024,1024,31,0.014636566903593357,medium,train
hurricane-florence_00000484_pre_disaster,data/labels\hurricane-florence_00000484_pre_disaster.json,hurricane-florence_00000484_pre_disaster.png,hurricane-florence_00000484_pre_disaster_mask.npy,1024,1024,9,0.003553756665233164,low,train
hurricane-florence_00000485_pre_disaster,data/labels\hurricane-florence_00000485_pre_disaster.json,hurricane-florence_00000485_pre_disaster.png,hurricane-florence_00000485_pre_disaster_mask.npy,1024,1024,66,0.052038716556121745,medium,train
hurricane-florence_00000492_pre_disaster,data/labels\hurricane-florence_00000492_pre_disaster.json,hurricane-florence_00000492_pre_disaster.png,hurricane-florence_00000492_pre_disaster_mask.npy,1024,1024,4,0.0078818341925747,low,test
hurricane-florence_00000494_pre_disaster,data/labels\hurricane-florence_00000494_pre_disaster.json,hurricane-florence_00000494_pre_disaster.png,hurricane-florence_00000494_pre_disaster_mask.npy,1024,1024,18,0.03005531246072416,medium,test
hurricane-florence_00000506_pre_disaster,data/labels\hurricane-florence_00000506_pre_disaster.json,hurricane-florence_00000506_pre_disaster.png,hurricane-florence_00000506_pre_disaster_mask.npy,1024,1024,9,0.010100388070460537,low,train
hurricane-florence_00000508_pre_disaster,data/labels\hurricane-florence_00000508_pre_disaster.json,hurricane-florence_00000508_pre_disaster.png,hurricane-florence_00000508_pre_disaster_mask.npy,1024,1024,12,0.062109919423001654,medium,train
hurricane-florence_00000512_pre_disaster,data/labels\hurricane-florence_00000512_pre_disaster.json,hurricane-florence_00000512_pre_disaster.png,hurricane-florence_00000512_pre_disaster_mask.npy,1024,1024,6,0.003801931222518661,low,train
hurricane-florence_00000526_pre_disaster,data/labels\hurricane-florence_00000526_pre_disaster.json,hurricane-florence_00000526_pre_disaster.png,hurricane-florence_00000526_pre_disaster_mask.npy,1024,1024,1,0.0019967134921939932,low,train
hurricane-florence_00000531_pre_disaster,data/labels\hurricane-florence_00000531_pre_disaster.json,hurricane-florence_00000531_pre_disaster.png,hurricane-florence_00000531_pre_disaster_mask.npy,1024,1024,2,0.0038335627999465534,low,train
hurricane-harvey_00000006_pre_disaster,data/labels\hurricane-harvey_00000006_pre_disaster.json,hurricane-harvey_00000006_pre_disaster.png,hurricane-harvey_00000006_pre_disaster_mask.npy,1024,1024,48,0.07320407252501838,medium,train
hurricane-harvey_00000007_pre_disaster,data/labels\hurricane-harvey_00000007_pre_disaster.json,hurricane-harvey_00000007_pre_disaster.png,hurricane-harvey_00000007_pre_disaster_mask.npy,1024,1024,37,0.08014718088183184,high,val
hurricane-harvey_00000009_pre_disaster,data/labels\hurricane-harvey_00000009_pre_disaster.json,hurricane-harvey_00000009_pre_disaster.png,hurricane-harvey_00000009_pre_disaster_mask.npy,1024,1024,188,0.24943567202760517,high,train
hurricane-harvey_00000010_pre_disaster,data/labels\hurricane-harvey_00000010_pre_disaster.json,hurricane-harvey_00000010_pre_disaster.png,hurricane-harvey_00000010_pre_disaster_mask.npy,1024,1024,51,0.2251549086703898,high,train
hurricane-harvey_00000015_pre_disaster,data/labels\hurricane-harvey_00000015_pre_disaster.json,hurricane-harvey_00000015_pre_disaster.png,hurricane-harvey_00000015_pre_disaster_mask.npy,1024,1024,177,0.35895912190586365,high,train
hurricane-harvey_00000025_pre_disaster,data/labels\hurricane-harvey_00000025_pre_disaster.json,hurricane-harvey_00000025_pre_disaster.png,hurricane-harvey_00000025_pre_disaster_mask.npy,1024,1024,156,0.2084019767685077,high,val
hurricane-harvey_00000029_pre_disaster,data/labels\hurricane-harvey_00000029_pre_disaster.json,hurricane-harvey_00000029_pre_disaster.png,hurricane-harvey_00000029_pre_disaster_mask.npy,1024,1024,90,0.08424842765704481,high,train
hurricane-harvey_00000039_pre_disaster,data/labels\hurricane-harvey_00000039_pre_disaster.json,hurricane-harvey_00000039_pre_disaster.png,hurricane-harvey_00000039_pre_disaster_mask.npy,1024,1024,14,0.010650821818927042,low,val
hurricane-harvey_00000041_pre_disaster,data/labels\hurricane-harvey_00000041_pre_disaster.json,hurricane-harvey_00000041_pre_disaster.png,hurricane-harvey_00000041_pre_disaster_mask.npy,1024,1024,3,0.0062887832041325295,low,val
hurricane-harvey_00000042_pre_disaster,data/labels\hurricane-harvey_00000042_pre_disaster.json,hurricane-harvey_00000042_pre_disaster.png,hurricane-harvey_00000042_pre_disaster_mask.npy,1024,1024,9,0.012365413812140716,medium,val
hurricane-harvey_00000045_pre_disaster,data/labels\hurricane-harvey_00000045_pre_disaster.json,hurricane-harvey_00000045_pre_disaster.png,hurricane-harvey_00000045_pre_disaster_mask.npy,1024,1024,4,0.0021802770568151307,low,val
hurricane-harvey_00000046_pre_disaster,data/labels\hurricane-harvey_00000046_pre_disaster.json,hurricane-harvey_00000046_pre_disaster.png,hurricane-harvey_00000046_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-harvey_00000049_pre_disaster,data/labels\hurricane-harvey_00000049_pre_disaster.json,hurricane-harvey_00000049_pre_disaster.png,hurricane-harvey_00000049_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,val
hurricane-harvey_00000054_pre_disaster,data/labels\hurricane-harvey_00000054_pre_disaster.json,hurricane-harvey_00000054_pre_disaster.png,hurricane-harvey_00000054_pre_disaster_mask.npy,1024,1024,2,0.0010087508896417811,very_low,train
hurricane-harvey_00000055_pre_disaster,data/labels\hurricane-harvey_00000055_pre_disaster.json,hurricane-harvey_00000055_pre_disaster.png,hurricane-harvey_00000055_pre_disaster_mask.npy,1024,1024,1,0.00046860080530842114,very_low,train
hurricane-harvey_00000060_pre_disaster,data/labels\hurricane-harvey_00000060_pre_disaster.json,hurricane-harvey_00000060_pre_disaster.png,hurricane-harvey_00000060_pre_disaster_mask.npy,1024,1024,2,0.004645132964042818,low,test
hurricane-harvey_00000061_pre_disaster,data/labels\hurricane-harvey_00000061_pre_disaster.json,hurricane-harvey_00000061_pre_disaster.png,hurricane-harvey_00000061_pre_disaster_mask.npy,1024,1024,5,0.014885182096640923,medium,val
hurricane-harvey_00000066_pre_disaster,data/labels\hurricane-harvey_00000066_pre_disaster.json,hurricane-harvey_00000066_pre_disaster.png,hurricane-harvey_00000066_pre_disaster_mask.npy,1024,1024,14,0.02070836385947329,medium,val
hurricane-harvey_00000071_pre_disaster,data/labels\hurricane-harvey_00000071_pre_disaster.json,hurricane-harvey_00000071_pre_disaster.png,hurricane-harvey_00000071_pre_disaster_mask.npy,1024,1024,16,0.010481839536701138,low,val
hurricane-harvey_00000075_pre_disaster,data/labels\hurricane-harvey_00000075_pre_disaster.json,hurricane-harvey_00000075_pre_disaster.png,hurricane-harvey_00000075_pre_disaster_mask.npy,1024,1024,117,0.11358397063769882,high,train
hurricane-harvey_00000077_pre_disaster,data/labels\hurricane-harvey_00000077_pre_disaster.json,hurricane-harvey_00000077_pre_disaster.png,hurricane-harvey_00000077_pre_disaster_mask.npy,1024,1024,14,0.009421887950706953,low,val
hurricane-harvey_00000084_pre_disaster,data/labels\hurricane-harvey_00000084_pre_disaster.json,hurricane-harvey_00000084_pre_disaster.png,hurricane-harvey_00000084_pre_disaster_mask.npy,1024,1024,42,0.08551954468953604,high,val
hurricane-harvey_00000090_pre_disaster,data/labels\hurricane-harvey_00000090_pre_disaster.json,hurricane-harvey_00000090_pre_disaster.png,hurricane-harvey_00000090_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-harvey_00000108_pre_disaster,data/labels\hurricane-harvey_00000108_pre_disaster.json,hurricane-harvey_00000108_pre_disaster.png,hurricane-harvey_00000108_pre_disaster_mask.npy,1024,1024,102,0.15192245378055907,high,test
hurricane-harvey_00000109_pre_disaster,data/labels\hurricane-harvey_00000109_pre_disaster.json,hurricane-harvey_00000109_pre_disaster.png,hurricane-harvey_00000109_pre_disaster_mask.npy,1024,1024,121,0.12704804110928367,high,test
hurricane-harvey_00000115_pre_disaster,data/labels\hurricane-harvey_00000115_pre_disaster.json,hurricane-harvey_00000115_pre_disaster.png,hurricane-harvey_00000115_pre_disaster_mask.npy,1024,1024,229,0.22808182239936797,high,train
